insert_time;insert_comparations;insert_modifications;search_time;search_comparations;search_modifications;delete_time;delete_comparations;delete_modifications
0,519931422;58202342;14563628;0,215975565;24224577;0;0,402712721;45245189;12718738;
0,557897231;58202342;14563628;0,286508073;24224577;0;0,321067183;45245189;12718738;
0,554570403;58202342;14563628;0,2592966;24224577;0;0,306991285;45245189;12718738;
0,560418026;58202342;14563628;0,207278881;24224577;0;0,347617446;45245189;12718738;
0,526465416;58202342;14563628;0,219528258;24224577;0;0,416967381;45245189;12718738;
0,558413327;58202342;14563628;0,289005755;24224577;0;0,305720647;45245189;12718738;
0,554071861;58202342;14563628;0,27107991;24224577;0;0,303574344;45245189;12718738;
0,56293765;58202342;14563628;0,202902893;24224577;0;0,345487818;45245189;12718738;
0,544447143;58202342;14563628;0,238921934;24224577;0;0,440218902;45245189;12718738;
0,577792666;58202342;14563628;0,284124203;24224577;0;0,306594557;45245189;12718738;
0,57212439;58202342;14563628;0,282374918;24224577;0;0,337590149;45245189;12718738;
0,57959198;58202342;14563628;0,215517398;24224577;0;0,342741159;45245189;12718738;
0,529381768;58202342;14563628;0,219177172;24224577;0;0,403730285;45245189;12718738;
0,551289216;58202342;14563628;0,230267381;24224577;0;0,36238469;45245189;12718738;
0,557664637;58202342;14563628;0,266842307;24224577;0;0,317610161;45245189;12718738;
0,587963031;58202342;14563628;0,200219721;24224577;0;0,337519639;45245189;12718738;
0,526341366;58202342;14563628;0,218774594;24224577;0;0,406837977;45245189;12718738;
0,558459261;58202342;14563628;0,228395509;24224577;0;0,368928633;45245189;12718738;
0,550718116;58202342;14563628;0,268004107;24224577;0;0,309018218;45245189;12718738;
0,580968235;58202342;14563628;0,205230005;24224577;0;0,355149402;45245189;12718738;
0,548486674;58202342;14563628;0,225589751;24224577;0;0,409722145;45245189;12718738;
0,555920327;58202342;14563628;0,230887339;24224577;0;0,377042514;45245189;12718738;
0,602879194;58202342;14563628;0,273822181;24224577;0;0,31167974;45245189;12718738;
0,571977518;58202342;14563628;0,201930678;24224577;0;0,347547228;45245189;12718738;
0,526552311;58202342;14563628;0,218496066;24224577;0;0,420621597;45245189;12718738;
0,554616337;58202342;14563628;0,228497032;24224577;0;0,361853966;45245189;12718738;
0,553818787;58202342;14563628;0,261194511;24224577;0;0,308888024;45245189;12718738;
0,56811587;58202342;14563628;0,204678801;24224577;0;0,367909022;45245189;12718738;
0,523463635;58202342;14563628;0,216483468;24224577;0;0,406110645;45245189;12718738;
0,554287487;58202342;14563628;0,286600819;24224577;0;0,306238498;45245189;12718738;
0,562306867;58202342;14563628;0,265402564;24224577;0;0,32094284;45245189;12718738;
0,579646691;58202342;14563628;0,205077576;24224577;0;0,354063376;45245189;12718738;
