insert_time;insert_comparations;insert_modifications;search_time;search_comparations;search_modifications;delete_time;delete_comparations;delete_modifications
0.054000767;8918531;2078210;0.053444881;6059926;0;0.050403017;7199810;1007622;
0.053422353;8918531;2078210;0.055057242;6059926;0;0.04511362;7199810;1007622;
0.053512757;8918531;2078210;0.0532866;6059926;0;0.050271067;7199810;1007622;
0.054263495;8918531;2078210;0.056000199;6059926;0;0.044468792;7199810;1007622;
0.053939912;8918531;2078210;0.052472374;6059926;0;0.050759369;7199810;1007622;
0.053775779;8918531;2078210;0.056422672;6059926;0;0.044766045;7199810;1007622;
0.054475318;8918531;2078210;0.053516853;6059926;0;0.050910043;7199810;1007622;
0.05360287;8918531;2078210;0.056831687;6059926;0;0.044604839;7199810;1007622;
0.053971217;8918531;2078210;0.053217261;6059926;0;0.050472942;7199810;1007622;
0.054164314;8918531;2078210;0.059367403;6059926;0;0.045037844;7199810;1007622;
0.054799779;8918531;2078210;0.0528337;6059926;0;0.051270491;7199810;1007622;
0.053816739;8918531;2078210;0.058408939;6059926;0;0.04545037;7199810;1007622;
0.054121891;8918531;2078210;0.052954532;6059926;0;0.051068324;7199810;1007622;
0.053664895;8918531;2078210;0.059114913;6059926;0;0.044723038;7199810;1007622;
0.053743596;8918531;2078210;0.052785425;6059926;0;0.050672768;7199810;1007622;
0.054495797;8918531;2078210;0.05991334;6059926;0;0.044584944;7199810;1007622;
0.05408415;8918531;2078210;0.05331498;6059926;0;0.051110454;7199810;1007622;
0.054024172;8918531;2078210;0.052474714;6059926;0;0.051687405;7199810;1007622;
0.053683035;8918531;2078210;0.052725448;6059926;0;0.050651702;7199810;1007622;
0.053867939;8918531;2078210;0.053382271;6059926;0;0.051567451;7199810;1007622;
0.053899829;8918531;2078210;0.053163134;6059926;0;0.050789797;7199810;1007622;
0.053527386;8918531;2078210;0.052356809;6059926;0;0.054479998;7199810;1007622;
0.054014518;8918531;2078210;0.052545516;6059926;0;0.051652297;7199810;1007622;
0.054124817;8918531;2078210;0.052716964;6059926;0;0.051774884;7199810;1007622;
0.053705562;8918531;2078210;0.052912401;6059926;0;0.050874642;7199810;1007622;
0.053855067;8918531;2078210;0.053023871;6059926;0;0.051951012;7199810;1007622;
0.054318499;8918531;2078210;0.052697361;6059926;0;0.051257618;7199810;1007622;
0.054011299;8918531;2078210;0.052671323;6059926;0;0.051204663;7199810;1007622;
0.053421476;8918531;2078210;0.05322633;6059926;0;0.050989622;7199810;1007622;
0.05359263;8918531;2078210;0.053170742;6059926;0;0.051869092;7199810;1007622;
0.054319962;8918531;2078210;0.053245639;6059926;0;0.051018294;7199810;1007622;
0.053766125;8918531;2078210;0.052699994;6059926;0;0.051606363;7199810;1007622;
0.053481453;8918531;2078210;0.053495788;6059926;0;0.053877887;7199810;1007622;
0.054006911;8918531;2078210;0.05288724;6059926;0;0.052918253;7199810;1007622;
0.053438737;8918531;2078210;0.052967698;6059926;0;0.051402733;7199810;1007622;
0.053971217;8918531;2078210;0.05280766;6059926;0;0.053081507;7199810;1007622;
0.054357411;8918531;2078210;0.053085018;6059926;0;0.050780726;7199810;1007622;
0.054053722;8918531;2078210;0.053918554;6059926;0;0.052268744;7199810;1007622;
0.053981164;8918531;2078210;0.053331655;6059926;0;0.050862354;7199810;1007622;
0.053465361;8918531;2078210;0.053309713;6059926;0;0.052668397;7199810;1007622;
0.053753251;8918531;2078210;0.05254698;6059926;0;0.050476453;7199810;1007622;
0.053795381;8918531;2078210;0.053054006;6059926;0;0.052007771;7199810;1007622;
0.053849507;8918531;2078210;0.052933173;6059926;0;0.051039067;7199810;1007622;
0.05400691;8918531;2078210;0.052960383;6059926;0;0.051643227;7199810;1007622;
0.053496959;8918531;2078210;0.053285723;6059926;0;0.050462117;7199810;1007622;
0.053415332;8918531;2078210;0.05325705;6059926;0;0.051682139;7199810;1007622;
0.05378719;8918531;2078210;0.052758801;6059926;0;0.050983479;7199810;1007622;
0.05344927;8918531;2078210;0.052644991;6059926;0;0.051215195;7199810;1007622;
0.053700881;8918531;2078210;0.052599349;6059926;0;0.051530587;7199810;1007622;
0.053480868;8918531;2078210;0.052407131;6059926;0;0.051598756;7199810;1007622;
0.054191231;8918531;2078210;0.052690633;6059926;0;0.051190326;7199810;1007622;
0.053993159;8918531;2078210;0.052595839;6059926;0;0.051644105;7199810;1007622;
0.053926161;8918531;2078210;0.052699116;6059926;0;0.051148781;7199810;1007622;
0.053969169;8918531;2078210;0.053194733;6059926;0;0.052603739;7199810;1007622;
0.05383956;8918531;2078210;0.052525915;6059926;0;0.050674231;7199810;1007622;
0.054579766;8918531;2078210;0.053123638;6059926;0;0.051786294;7199810;1007622;
0.054223706;8918531;2078210;0.052726911;6059926;0;0.050917357;7199810;1007622;
0.053527678;8918531;2078210;0.053435226;6059926;0;0.051602852;7199810;1007622;
0.05387262;8918531;2078210;0.053147628;6059926;0;0.052516845;7199810;1007622;
0.054091171;8918531;2078210;0.052334573;6059926;0;0.052595839;7199810;1007622;
0.053494033;8918531;2078210;0.053248566;6059926;0;0.050700269;7199810;1007622;
0.053810887;8918531;2078210;0.052569507;6059926;0;0.051448374;7199810;1007622;
0.053618961;8918531;2078210;0.053041425;6059926;0;0.050685056;7199810;1007622;
