insert_time;insert_comparations;insert_modifications;search_time;search_comparations;search_modifications;delete_time;delete_comparations;delete_modifications
0.109840051;28878615;14580045;0.076594879;20186563;9162265;0.146004792;26171327;10115982;
0.107211005;28878615;14580045;0.076309329;20186563;9162265;0.145539604;26171327;10115982;
0.106263075;28878615;14580045;0.077532571;20186563;9162265;0.148091704;26171327;10115982;
0.108882465;28878615;14580045;0.07887284;20186563;9162265;0.149678318;26171327;10115982;
0.105613859;28878615;14580045;0.08505809;20186563;9162265;0.104334736;26171327;10115982;
0.109984874;28878615;14580045;0.076787684;20186563;9162265;0.151321983;26171327;10115982;
0.106679988;28878615;14580045;0.077080256;20186563;9162265;0.145125615;26171327;10115982;
0.107706036;28878615;14580045;0.07762912;20186563;9162265;0.147809957;26171327;10115982;
0.105860789;28878615;14580045;0.076430162;20186563;9162265;0.143002426;26171327;10115982;
0.105836213;28878615;14580045;0.083094059;20186563;9162265;0.101414875;26171327;10115982;
0.104690504;28878615;14580045;0.077535497;20186563;9162265;0.150225426;26171327;10115982;
