insert_time;insert_comparations;insert_modifications;search_time;search_comparations;search_modifications;delete_time;delete_comparations;delete_modifications
0,030557026;1637666;755845;0,071699868;6135476;2492963;0,06729784;5615808;2105212;
0,030425077;1637666;755845;0,094708555;6135476;2492963;0,04274467;5615808;2105212;
0,030707994;1637666;755845;0,067654485;6135476;2492963;0,067696322;5615808;2105212;
0,030557612;1637666;755845;0,094832898;6135476;2492963;0,042723605;5615808;2105212;
0,030648601;1637666;755845;0,070640175;6135476;2492963;0,066205964;5615808;2105212;
0,03032531;1637666;755845;0,096643915;6135476;2492963;0,042365497;5615808;2105212;
0,030443802;1637666;755845;0,068523129;6135476;2492963;0,065271491;5615808;2105212;
0,030640117;1637666;755845;0,101906688;6135476;2492963;0,042035184;5615808;2105212;
0,030695412;1637666;755845;0,068444428;6135476;2492963;0,066579285;5615808;2105212;
0,030536254;1637666;755845;0,068588958;6135476;2492963;0,066478056;5615808;2105212;
0,030525136;1637666;755845;0,072410524;6135476;2492963;0,067495618;5615808;2105212;
0,030491783;1637666;755845;0,068795513;6135476;2492963;0,071604783;5615808;2105212;
0,03084872;1637666;755845;0,069638119;6135476;2492963;0,067184616;5615808;2105212;
0,032643937;1637666;755845;0,080445703;6135476;2492963;0,073417847;5615808;2105212;
0,031460487;1637666;755845;0,079566526;6135476;2492963;0,074664786;5615808;2105212;
